experiment_id,transcript_id,video_id,model_name,technique_name,rag_enabled,gt_name_original,gt_name_en,gt_unit_original,gt_unit_en,pred_name_original,pred_name_en,pred_unit_original,pred_unit_en
598,48,48,Qwen 2.5 3B Instruct,structured-output,false,Sunquick jambu merah dan strawberry,Sunquick guava strawberry,,,sunquick jambu merah dan strawberry,red dragon fruit puree and strawberries,,
598,48,48,Qwen 2.5 3B Instruct,structured-output,false,Sunquick jambu merah dan strawberry,Sunquick guava strawberry,,,sunquick jambu merah dan strawberry,red dragon fruit puree and strawberries,,
598,48,48,Qwen 2.5 3B Instruct,structured-output,false,apple hijau,green apple,,,apple hijau,green apple,,
598,48,48,Qwen 2.5 3B Instruct,structured-output,false,apple hijau,green apple,,,apple hijau,green apple,,
598,48,48,Qwen 2.5 3B Instruct,structured-output,false,air mineral sparkling,sparkling water,,,air mineral sparkling,sparkling water,,
598,48,48,Qwen 2.5 3B Instruct,structured-output,false,,,,,"buah laici, limau kasturi asam boy","kiwi, lime juice",,
598,48,48,Qwen 2.5 3B Instruct,structured-output,false,,,,,cebisan apple,apple slices,,
598,48,48,Qwen 2.5 3B Instruct,structured-output,false,daun pudina,mint leaves,,,daun pudina,mint leaves,,
599,49,49,Qwen 2.5 3B Instruct,structured-output,false,daging cincang,minced beef,,,daging cincang,ground beef,,
599,49,49,Qwen 2.5 3B Instruct,structured-output,false,black pepper,black pepper,,,black pepper,black pepper,,
599,49,49,Qwen 2.5 3B Instruct,structured-output,false,black pepper,black pepper,,,black pepper,black pepper,,
599,49,49,Qwen 2.5 3B Instruct,structured-output,false,white sauce,white sauce,,,white sauce,white sauce,sudu besar,tablespoon
599,49,49,Qwen 2.5 3B Instruct,structured-output,false,tomato,tomato,,,tomato,tomato,,
599,49,49,Qwen 2.5 3B Instruct,structured-output,false,tomato,tomato,,,tomato,tomato,,
599,49,49,Qwen 2.5 3B Instruct,structured-output,false,lettuce,lettuce,,,lettuce,lettuce,,
599,49,49,Qwen 2.5 3B Instruct,structured-output,false,lettuce,lettuce,,,lettuce,lettuce,,
599,49,49,Qwen 2.5 3B Instruct,structured-output,false,white sauce,white sauce,,,white sauce,white sauce,,
599,49,49,Qwen 2.5 3B Instruct,structured-output,false,cheese,cheese,,,cheese,cheese,,
600,50,50,Qwen 2.5 3B Instruct,structured-output,false,,,,,separuh biji buah nenas,half of a fruit,,
600,50,50,Qwen 2.5 3B Instruct,structured-output,false,,,,,separuh kotak kecil santan,half of a small coconut milk container,,
602,2,2,Gemma-SEA-LION v4 4B,zero-shot,false,Air Suam,Warm Water,cawan,,air suam,warm water,cawan,cups
602,2,2,Gemma-SEA-LION v4 4B,zero-shot,false,Susu Pekat,Condensed Milk,cawan,,susu pekat,thickened milk,cawan,cups
602,2,2,Gemma-SEA-LION v4 4B,zero-shot,false,Susu Pekat,Condensed Milk,,,susu pekat,thickened milk,cawan,cups
602,2,2,Gemma-SEA-LION v4 4B,zero-shot,false,Yeast,Yeast,,,yis,yeast,paket,package
602,2,2,Gemma-SEA-LION v4 4B,zero-shot,false,Telur,Egg,biji,,telur,egg,biji,egg
602,2,2,Gemma-SEA-LION v4 4B,zero-shot,false,Tepung Gandum,Wheat Flour,cawan,,tepung gandum,wheat flour,cawan,cups
602,2,2,Gemma-SEA-LION v4 4B,zero-shot,false,Tepung Gandum,Wheat Flour,cawan,,tepung gandum,wheat flour,cawan,cups
602,2,2,Gemma-SEA-LION v4 4B,zero-shot,false,Tepung Gandum,Wheat Flour,cawan,,tepung gandum,wheat flour,cawan,cups
602,2,2,Gemma-SEA-LION v4 4B,zero-shot,false,Garam,Salt,sudu_kecil,,garam,salt,sudu kecil,teaspoon
602,2,2,Gemma-SEA-LION v4 4B,zero-shot,false,Margarin,Margarine,,,marjerin,margarine,sudu,tablespoons
603,3,3,Gemma-SEA-LION v4 4B,zero-shot,false,Lala,Clam,,,lala,sea grapes,,g
603,3,3,Gemma-SEA-LION v4 4B,zero-shot,false,Cili Padi,Bird's Eye Chilli,biji,,cili padi,bird's eye chili,,units
603,3,3,Gemma-SEA-LION v4 4B,zero-shot,false,Lada Besar,Large Chilli,biji,,lada besar,large onions,,units
603,3,3,Gemma-SEA-LION v4 4B,zero-shot,false,Bawang Merah,Red Onion,biji,,bawang merah,red onion,,units
603,3,3,Gemma-SEA-LION v4 4B,zero-shot,false,Bawang Putih,Garlic,ulas,,bawang putih,garlic,,units
603,3,3,Gemma-SEA-LION v4 4B,zero-shot,false,Akar Ketumbar,Coriander Root,,,akar ketumbar,ginger root,tiga,roots
603,3,3,Gemma-SEA-LION v4 4B,zero-shot,false,Serai,Lemongrass,batang,,serai,lemongrass,batang,stalks
603,3,3,Gemma-SEA-LION v4 4B,zero-shot,false,Serai,Lemongrass,batang,,serai,lemongrass,batang,stalks
603,3,3,Gemma-SEA-LION v4 4B,zero-shot,false,Daun Limau Purut,Kaffir Lime Leaf,helai,,daun limau purut,lime leaves,batang,stalks
603,3,3,Gemma-SEA-LION v4 4B,zero-shot,false,Sos Tiram,Oyster Sauce,,,sos tiram,soy sauce,sudu,tablespoon
603,3,3,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,sos cili siam,Thai chili sauce,sudu,tablespoon
603,3,3,Gemma-SEA-LION v4 4B,zero-shot,false,Sos Ikan,Fish Sauce,,,sos ikan,fish sauce,sudu,tablespoon
603,3,3,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,limau nipis,lime,,whole
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,Tepung Bestari,Seasoned Flour Mix,cawan,,tepung Bestari,Bestari flour,cawan,cup
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,Tepung Bestari,Seasoned Flour Mix,,,tepung Bestari,Bestari flour,cawan,cup
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,Air,Water,,,air,water,cawan,cup
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,isi ayam ataupun jejari ayam,chicken filling or chicken tenders,g,grams
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,Serbuk Paprika,Paprika Powder,,,serbuk paprika,paprika powder,sudu,teaspoon
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,serbuk cili ksturi,chili powder (kisturi),sudu,teaspoon
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,serpihan cili,chili flakes,sudu,teaspoon
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,Garlic Powder,Garlic Powder,,,serbuk bawang putih,garlic powder,sudu,teaspoon
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,Brown Sugar,Brown Sugar,,,gula perang,brown sugar,sudu,teaspoon
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,minyak goreng ayam,chicken frying oil,ml,milliliters
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,sos barbeku,barbecue sauce,sudu,teaspoon
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,Madu,Honey,,,madu,honey,sudu,teaspoon
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,Honey,Honey,,,madu,honey,sudu,teaspoon
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,yogurt segar,fresh yogurt,sudu,teaspoons
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,Cupi Mayo,Kewpie Mayonnaise,,,mayonis Kewpie,Kewpie mayonnaise,sudu,teaspoons
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,Lemon,Lemon,,,lemon,lemon,buah,fruit
604,4,4,Gemma-SEA-LION v4 4B,zero-shot,false,Black Pepper,Black Pepper,,,lada hitam,black pepper,sudu,teaspoon
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,Ayam,Chicken,,,ayam,chicken,gram,grams
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,Sos Ikan,Fish Sauce,,,sos ikan,fish sauce,sudu,tablespoons
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,Black Pepper,Black Pepper,,,lada hitam,black pepper,sudu,tablespoon
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,Gula,Sugar,,,gula,sugar,sudu,tablespoon
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,Tepung Bestari,Seasoned Flour Mix,,,tepung Bestari,Bestari flour,sudu,tablespoons
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,Tepung Beras,Rice Flour,,,tepung beras,rice flour,sudu,tablespoons
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,Garam,Salt,,,garam,salt,,
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,Serbuk Perasa,Seasoning Powder,,,serbuk perasa,flavor powder,,
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,Air,Water,,,air,water,ml,milliliters
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,Bijan,Sesame Seed,,,bijan,sesame seeds,sudu makan,tablespoons
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,bijan,Sesame Seed,,,bijan,sesame seeds,sudu makan,tablespoons
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,cili kering,dried chili peppers,helai,piece
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,Daun Limau Purut,Kaffir Lime Leaf,,,daun limau purut,lime leaves,helai,leaves
605,5,5,Gemma-SEA-LION v4 4B,zero-shot,false,Bawang Putih,Garlic,,,bawang putih,garlic,cincin,cloves
606,6,6,Gemma-SEA-LION v4 4B,zero-shot,false,Tempeh,Tempeh,,,tempe,Tempeh,blok,block
606,6,6,Gemma-SEA-LION v4 4B,zero-shot,false,Cili Padi,Bird's Eye Chilli,biji,,cili padi,Bird's Eye Chili Peppers,biji,pieces
606,6,6,Gemma-SEA-LION v4 4B,zero-shot,false,Lada Merah Besar,Large Red Chilli,biji,,lada merah besar,Red Bell Peppers,lada,peppers
606,6,6,Gemma-SEA-LION v4 4B,zero-shot,false,Tomato,Tomato,biji,,tomato,Tomato,separuh,half
606,6,6,Gemma-SEA-LION v4 4B,zero-shot,false,Bawang Merah,Red Onion,biji,,bawang merah,Red Onion,separuh,half
606,6,6,Gemma-SEA-LION v4 4B,zero-shot,false,Bawang Putih,Garlic,ulas,,bawang putih,Garlic,ulas,cloves
606,6,6,Gemma-SEA-LION v4 4B,zero-shot,false,Limau Kasturi,Calamansi Lime,biji,,limau kasturi,Tamarind,biji,pieces
606,6,6,Gemma-SEA-LION v4 4B,zero-shot,false,Kicap,Soy Sauce,,,kicap,Soy Sauce,sendok makan,tablespoon
607,7,7,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,talam aluminium,aluminum foil,ulas,sheets
607,7,7,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,gula-gula kapas,marshmallow fluff,pinggan,cups
607,7,7,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,coklat,chocolate,secukup rasa,to taste
607,7,7,Gemma-SEA-LION v4 4B,zero-shot,false,Biskut,Biscuit,,,biskut,cookies,kepingan,pieces
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Serai,Lemongrass,batang,,serai,lemongrass,batang,stalks
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Lengkuas,Galangal,,,lengkuas,ginger,besar ibu jari,large thumb size
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Halia,Ginger,,,lengkuas,ginger,besar ibu jari,large thumb size
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Serbuk Kari,Curry Powder,,,serbuk kari,curry powder,sudu kecil,teaspoon
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Serbuk Cili,Chilli Powder,,,serbuk cili,chili powder,sudu kecil,teaspoon
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Serbuk Ketumbar,Coriander Powder,,,serbuk ketumbar,coriander powder,sudu kecil,teaspoon
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Serbuk Jintan Manis,Fennel Powder,,,serbuk jintan manis,sweet fennel powder,sudu kecil,teaspoon
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Serbuk Jintan Putih,Cumin Powder,,,serbuk jintan putih,white fennel powder,sudu kecil,teaspoon
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Serbuk Kunyit,Turmeric Powder,,,serbuk kunyit,turmeric powder,sudu kecil,teaspoon
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Garam,Salt,sudu_kecil,,garam,salt,sudu kecil,teaspoon
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Garam,Salt,,,garam,salt,sudu kecil,teaspoon
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Garam,Salt,,,garam,salt,sudu kecil,teaspoon
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,air blend,blended water,tangkai,stalks
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Daun Kari,Curry Leaves,tangkai,,daun kari,curry leaves,tangkai,stalks
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Beras Basmati 1121,Basmati Rice 1121,,,beras basmati 1121,basmati rice 1121,ketul,bowl
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Bawang Holland,Holland Onion,biji,, bawang besar Holland,Holland onion,biji,piece
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Lengkuas,Galangal,,,halia,galangal,besar ibu jari,large thumb size
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Halia,Ginger,,,halia,galangal,besar ibu jari,large thumb size
608,8,8,Gemma-SEA-LION v4 4B,zero-shot,false,Bawang Putih,Garlic,ulas,, bawang putih,garlic,ulas,cloves
609,9,9,Gemma-SEA-LION v4 4B,zero-shot,false,Pisang,Banana,,,pisang,banana,biji,pieces
609,9,9,Gemma-SEA-LION v4 4B,zero-shot,false,Pisang,Banana,biji,,pisang,banana,biji,pieces
609,9,9,Gemma-SEA-LION v4 4B,zero-shot,false,Gula Melaka,Palm Sugar,,,gula melaka,palm sugar,ketul kecil,small chunks
609,9,9,Gemma-SEA-LION v4 4B,zero-shot,false,Sagu,Sago,,,sagu,sago,secukup rasa,to taste
609,9,9,Gemma-SEA-LION v4 4B,zero-shot,false,Air,Water,cawan,,air,water,cawan,cup
609,9,9,Gemma-SEA-LION v4 4B,zero-shot,false,Garam,Salt,,,garam,salt,secubit,pinch
610,10,10,Gemma-SEA-LION v4 4B,zero-shot,false,Lada Benggala,Bell Pepper,biji,,lada benggala,green bell pepper,,
610,10,10,Gemma-SEA-LION v4 4B,zero-shot,false,Bawang Merah,Red Onion,biji,,bawang merah,red onion,,
610,10,10,Gemma-SEA-LION v4 4B,zero-shot,false,Bawang Putih,Garlic,ulas,,bawang putih,garlic,ulas,
610,10,10,Gemma-SEA-LION v4 4B,zero-shot,false,Cili Padi,Bird's Eye Chilli,biji,,cili padi,chili peppers,,
610,10,10,Gemma-SEA-LION v4 4B,zero-shot,false,Minyak Masak,Cooking Oil,,,minyak masak,cooking oil,sudu makan,tablespoon
610,10,10,Gemma-SEA-LION v4 4B,zero-shot,false,Minyak Masak,Cooking Oil,,,minyak masak,cooking oil,sudu makan,tablespoon
610,10,10,Gemma-SEA-LION v4 4B,zero-shot,false,Oregano,Oregano,sudu_besar,,oregano,oregano,sudu kecil,teaspoon
610,10,10,Gemma-SEA-LION v4 4B,zero-shot,false,Garam,Salt,sudu_kecil,,garam,salt,sudu kecil,teaspoon
610,10,10,Gemma-SEA-LION v4 4B,zero-shot,false,Garam,Salt,,,garam,salt,sudu kecil,teaspoon
610,10,10,Gemma-SEA-LION v4 4B,zero-shot,false,Daun Ketumbar,Coriander Leaves,genggam,,daun ketumbar,coriander leaves,segenggam kecil,small handful
610,10,10,Gemma-SEA-LION v4 4B,zero-shot,false,Lemon,Lemon,biji,,limau,lemon,sebahajir,half a lemon
610,10,10,Gemma-SEA-LION v4 4B,zero-shot,false,Butter,Butter,,,mentega,butter,sudu,tablespoon
611,11,11,Gemma-SEA-LION v4 4B,zero-shot,false,susu cair,Evaporated Milk,tin,,susu cair,milk (cair),tin,can
611,11,11,Gemma-SEA-LION v4 4B,zero-shot,false,fresh milk,Fresh Milk,cawan,,fresh milk,fresh milk,cawan,cups
611,11,11,Gemma-SEA-LION v4 4B,zero-shot,false,susu pekat,Sweetened Condensed Milk ,cawan,,susu pekat,condensed milk,cawan,cup
611,11,11,Gemma-SEA-LION v4 4B,zero-shot,false,air laici,Lychee water,cawan,,air laici,lime juice,cawan,cup
611,11,11,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,agar-agar,agar-agar powder,paket,package
611,11,11,Gemma-SEA-LION v4 4B,zero-shot,false,buah naga,Dragon Fruit ,biji,,buah naga,dragon fruit,biji,fruit
611,11,11,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,hirisan buah laici,lime slices,tin tadi,from the tin
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,bihun,vermicelli noodles,paket,package
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,bawang merah,red onions,buah,pieces
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,bawang putih,garlic,ulas,cloves
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,ikan bilis,dried shrimp,segenggam kecil,small handful
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,cili kisar,ground chili peppers,,to taste
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,seafood,"seafood (fish cake, fish ball)",,plenty
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,air,water,,a little
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,sos tiram,soy sauce,sudu makan,tablespoons
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,kicap manis,sweet soy sauce,sudu makan,tablespoons
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,sos tomato,tomato sauce,sudu makan,tablespoons
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,petis udang,shrimp paste,sudu makan,tablespoon
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,garam,salt,sudu kecil,,garam,salt,,to taste
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,sayur sawi,Chinese cabbage,buah,piece
613,13,13,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,lada besar,large onions,buah,pieces
614,14,14,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,gula,sugar,cawan,cups
614,14,14,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,whipping cream,whipping cream,cawan,cup
614,14,14,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,butter,butter,blok,block
614,14,14,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,esen vanila,vanilla essence,penutup,teaspoon
614,14,14,Gemma-SEA-LION v4 4B,zero-shot,false,garam,salt,,,garam,salt,sudu kecil,teaspoons
614,14,14,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,cornflakes,cornflakes,gram,grams
616,16,16,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,tembikai,watermelon,gram,grams
616,16,16,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,limau kasturi,lime,buah,pieces
616,16,16,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,laici,litchi,gram,grams
616,16,16,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,air sparkling,sparkling water,ml,milliliters
616,16,16,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,sunquick,Sunquick orange juice,ml,milliliters
616,16,16,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,air kosong,plain water,ml,milliliters
617,17,17,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,daging frozen,frozen meat,gram,grams
617,17,17,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,bawang merah,red onion,ulas,cloves
617,17,17,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,bawang putih,garlic,ulas,cloves
617,17,17,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,cili kisar,ground chili,hingga 2,tablespoons
617,17,17,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,sos tiram,soy sauce,sudu,tablespoons
617,17,17,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,sos tomato,tomato sauce,sudu,tablespoons
617,17,17,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,sos cili,chili sauce,sudu,tablespoons
617,17,17,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,kicap manis,sweet soy sauce,sudu,tablespoons
617,17,17,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,pati ayam,chicken stock cube,cube,cube
617,17,17,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,macaroni,macaroni,gram,grams
617,17,17,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,teri,fish sauce,teri,tablespoon
617,17,17,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,lada benggala,bell pepper,warna traffic light,colors
618,18,18,Gemma-SEA-LION v4 4B,zero-shot,false,air,water,,,air,water,cawan,cup
618,18,18,Gemma-SEA-LION v4 4B,zero-shot,false,air,water,,,air,water,cawan,cup
618,18,18,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,yis,yeast,sudu makan,tablespoon
618,18,18,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,brown sugar,brown sugar,cawan,cup
618,18,18,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,tepung gandum,wheat flour,cawan,cup
618,18,18,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,sosej,hotdog,keping,slices
618,18,18,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,soda bicarbonate,baking soda,sudu makan,tablespoon
618,18,18,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,cheese cheddar,cheese cheddar,keping,slices
618,18,18,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,cooking cream,cooking cream,sudu makan,tablespoon
619,19,19,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,bawang merah,red onion,g,grams
619,19,19,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,daun kucai,coriander leaves,ulas,handfuls
619,19,19,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,lada besar,large chili,buah,piece
619,19,19,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,crab stick,crab sticks,g,grams
619,19,19,Gemma-SEA-LION v4 4B,zero-shot,false,tepung gandum,wheat flour,cawan ,,tepung gandum,wheat flour,cawan,cups
619,19,19,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,pati ayam,chicken stock cube,cube,cube
619,19,19,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,ikan bilis,dried anchovies,bijih,pieces
619,19,19,Gemma-SEA-LION v4 4B,zero-shot,false,garam biasa,salt,,,garam,salt,secukup rasa,to taste
619,19,19,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,F&N Club Soda Water,F&N Club Soda Water,tin,can
619,19,19,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,Ice Cream Soda,Ice Cream Soda,tin,can
620,20,20,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,kacang tanah,peanut,kilogram,kg
620,20,20,Gemma-SEA-LION v4 4B,zero-shot,false,bawang merah,red onions,null ,,bawang merah,red onion,pieces,pcs
620,20,20,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,serai,lemongrass,stalks,pcs
620,20,20,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,lengkuas,ginger,piece,pcs
620,20,20,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,halia,galangal,piece,pcs
620,20,20,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,buah keras,candlenuts,pieces,pcs
620,20,20,Gemma-SEA-LION v4 4B,zero-shot,false,,,,,bawang putih,garlic,cloves,pcs
